num,title,link,guid,pub_date,itunes_episode,is_noise,transcript_url_feed,transcript_url_raw,transcript_url_jsdelivr,transcript_url_final,vtt_source
093,B2P067 Gerhard Reingruber und Fritz Wallner (A-zwei Milch) – Ein Fall für Zwei,https://www.bauertothepeople.at/b2p067-gerhard-reingruber-und-fritz-wallner-a-zwei-milch-ein-fall-fuer-zwei/,4081196f7d4548f8a6d24f013b0ef9e4,2022-11-20T08:15:00+01:00,,False,https://www.bauertothepeople.at/b2p067-gerhard-reingruber-und-fritz-wallner-a-zwei-milch-ein-fall-fuer-zwei/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/093.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/093.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/093.vtt,github_raw
094,Ahaa! - Was ist Sauerteig? Die Basics ...,https://www.bauertothepeople.at/ahaa-was-ist-sauerteig-die-basics/,fbdae6e8835a463daeab2ecf110b3c38,2022-11-27T08:15:00+01:00,,False,https://www.bauertothepeople.at/ahaa-was-ist-sauerteig-die-basics/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/094.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/094.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/094.vtt,github_raw
095,Ahaa! - Was ist Sauerteig? Eine Vertiefung ...,https://www.bauertothepeople.at/ahaa-was-ist-sauerteig-eine-vertiefung/,5c618c2212c74024a9cb507e1609d023,2022-12-04T08:15:00+01:00,,False,https://www.bauertothepeople.at/ahaa-was-ist-sauerteig-eine-vertiefung/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/095.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/095.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/095.vtt,github_raw
096,Ahaa! - Was machen die unterschiedlichen Rohstoffe im Teig? Eine kleine Rohstoffkunde,https://www.bauertothepeople.at/ahaa-was-machen-die-unterschiedlichen-rohstoffe-im-teig-eine-kleine-rohstoffkunde/,bb55341692e3462190634e87ad398887,2022-12-11T08:15:00+01:00,,False,https://www.bauertothepeople.at/ahaa-was-machen-die-unterschiedlichen-rohstoffe-im-teig-eine-kleine-rohstoffkunde/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/096.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/096.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/096.vtt,github_raw
097,B2P068 Andrea Roschek & Alexandra Gruber (Die Tafeln) - Zwischen Armut und Überschuss,https://www.bauertothepeople.at/b2p068-andrea-roschek-und-alexandra-gruber-die-tafeln-zwischen-armut-und-ueberschuss/,29f2449a56434129b165a2055594040e,2022-12-18T08:15:00+01:00,,False,https://www.bauertothepeople.at/b2p068-andrea-roschek-und-alexandra-gruber-die-tafeln-zwischen-armut-und-ueberschuss/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/097.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/097.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/097.vtt,github_raw
098,B2P Interview | Die Geflügelpest aus Sicht eines steirischen Landwirten,https://www.bauertothepeople.at/,d1472a852e4a4ea883d1c52f35d523b8,2023-01-06T17:00:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/098.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/098.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/098.vtt,github_raw
099,B2P Interview | Die Geflügelpest aus Sicht eines Wiener Landwirten,https://www.bauertothepeople.at/,b6165c1e06e64419b2b284f3d8ddbd97,2023-01-08T11:00:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/099.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/099.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/099.vtt,github_raw
100,B2P Interview | Bleiben Wiens Gläshäuser dieses Jahr leer?,https://www.bauertothepeople.at/,77ea08e1ba8f4ba7925f3b9a9b3504ee,2023-01-15T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/100.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/100.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/100.vtt,github_raw
101,B2P Interview | Was tun gegen Lebensmittelabfälle im Gemüsebau?,https://www.bauertothepeople.at/,a43b5e603c734601a317e79d82ffe975,2023-01-22T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/101.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/101.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/101.vtt,github_raw
102,Ahaa! - Was fressen Mastschweine?,https://www.bauertothepeople.at/ahaa-was-fressen-mastschweine/,260099ad6a12494f864ffa6a899a1f68,2023-01-29T08:15:00+01:00,,False,https://www.bauertothepeople.at/ahaa-was-fressen-mastschweine/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/102.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/102.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/102.vtt,github_raw
103,B2P Interview | Braucht es heimisches Gemüse im Winter?,https://www.bauertothepeople.at/,88131d1baf5f48cdb51ef3400c3edbe6,2023-02-12T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/103.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/103.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/103.vtt,github_raw
104,Ahaa! - Wie viele Lebensmittel im Müll landen und wie das eigentlich gemessen wird,https://www.bauertothepeople.at/ahaa-wie-viele-lebensmittel-im-muell-landen-und-wie-das-eigentlich-gemessen-wird/,a3f8223b796649c4afca63641d2bb2a9,2023-02-19T08:15:00+01:00,,False,https://www.bauertothepeople.at/ahaa-wie-viele-lebensmittel-im-muell-landen-und-wie-das-eigentlich-gemessen-wird/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/104.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/104.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/104.vtt,github_raw
105,"Ahaa! - Ursachen, warum so viele Lebensmittel im Müll landen",https://www.bauertothepeople.at/ahaa-ursachen-warum-so-viele-lebensmittel-im-muell-landen/,4b65df4c05d84433b1224217071f8d46,2023-02-26T08:15:00+01:00,,False,https://www.bauertothepeople.at/ahaa-ursachen-warum-so-viele-lebensmittel-im-muell-landen/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/105.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/105.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/105.vtt,github_raw
106,"Ahaa! - Zahlen, Ergebnisse und Unterschiede rund um Lebensmittelabfälle verstehen",https://www.bauertothepeople.at/ahaa-zahlen-ergebnisse-und-unterschiede-rund-um-lebensmittelabfaelle-verstehen/,b900a39fd30a430e89fcfef3c42adbec,2023-03-05T08:15:00+01:00,,False,https://www.bauertothepeople.at/ahaa-zahlen-ergebnisse-und-unterschiede-rund-um-lebensmittelabfaelle-verstehen/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/106.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/106.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/106.vtt,github_raw
107,Ahaa! - Tipps & Tricks um Lebensmittelabfälle zu vermeiden,https://www.bauertothepeople.at/ahaa-tipps-tricks-um-lebensmittelabfaelle-zu-vermeiden/,14dd514686584b499d6dace4ed31980d,2023-03-12T08:15:00+01:00,,False,https://www.bauertothepeople.at/ahaa-tipps-tricks-um-lebensmittelabfaelle-zu-vermeiden/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/107.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/107.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/107.vtt,github_raw
108,B2P Interview | Wege aus der Lebensmittelverschwendung im Gemüseanbau,https://www.bauertothepeople.at/,1a4ad01112ea42d6b7bdd05e3f2ee661,2023-03-19T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/108.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/108.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/108.vtt,github_raw
109,"Die Folge 100 - Highlights, Enttäuschungen und Überraschungen",https://www.bauertothepeople.at/die-folge-100-highlights-enttaeuschungen-und-ueberraschungen/,9915c0397a7a42a8b0908382e2537311,2023-03-26T08:15:00+02:00,,False,https://www.bauertothepeople.at/die-folge-100-highlights-enttaeuschungen-und-ueberraschungen/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/109.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/109.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/109.vtt,github_raw
110,Ahaa! - Was ist der Unterschied zwischen Ackerbau und Gartenbau & Was ist ein Glashaus,https://www.bauertothepeople.at/ahaa-was-ist-der-unterschied-zwischen-ackerbau-und-gartenbau-was-ist-ein-glashaus/,899324777bdb403e93224bb64625d889,2023-04-02T08:15:00+02:00,,False,https://www.bauertothepeople.at/ahaa-was-ist-der-unterschied-zwischen-ackerbau-und-gartenbau-was-ist-ein-glashaus/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/110.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/110.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/110.vtt,github_raw
111,Ahaa! - Was sind eigentlich Tomaten und wie lagert man sie richtig?,https://www.bauertothepeople.at/ahaa-was-sind-eigentlich-tomaten-und-wie-lagert-man-sie-richtig/,e9a43198a58346d689fc66cc1fe45e83,2023-04-09T08:15:00+02:00,,False,https://www.bauertothepeople.at/ahaa-was-sind-eigentlich-tomaten-und-wie-lagert-man-sie-richtig/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/111.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/111.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/111.vtt,github_raw
112,Ahaa! - Tipps und Tricks für den Anbau von Paradeisern,https://www.bauertothepeople.at/ahaa-tipps-und-tricks-fuer-den-anbau-von-paradeisern/,81c6dd660d9149b38c3db348455a5cb0,2023-04-16T08:15:00+02:00,,False,https://www.bauertothepeople.at/ahaa-tipps-und-tricks-fuer-den-anbau-von-paradeisern/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/112.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/112.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/112.vtt,github_raw
113,B2P069 Lebensmittelabfälle vermeiden - Gudrun Obersteiner | Boku,https://www.bauertothepeople.at/,fe884d2f0f4e47baa96d7a7fbecb8d53,2023-04-19T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/113.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/113.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/113.vtt,github_raw
114,B2P70 Bio-Schweinehaltung in Wien - Biohof Maurer,https://www.bauertothepeople.at/,addd2ab8b2254211ac811aadc0c9e123,2023-04-23T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/114.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/114.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/114.vtt,github_raw
115,Ahaa! - Was ist der Unterschied zwischen Schweinezucht und Muttersauhaltung?,https://www.bauertothepeople.at/,88e48531befc4cfe985887e95072b73e,2023-04-30T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/115.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/115.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/115.vtt,github_raw
116,B2P Interview | eine echte Wiener Marktstandlerin,https://www.bauertothepeople.at/,740cdfe7eeca437085cf4000bb08d3eb,2023-05-07T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/116.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/116.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/116.vtt,github_raw
117,B2P071 Wilder Wiener Wein – Helene & Stefan Fuchs-Steinklammer,https://www.bauertothepeople.at/,618a39ea2a094b87bfc394522b0bb7b7,2023-05-14T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/117.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/117.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/117.vtt,github_raw
118,"Ahaa! - Was ist ein ""Gemischter Satz""?",https://www.bauertothepeople.at/,71ab3812fb144eb1a25cb3990625b222,2023-05-21T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/118.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/118.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/118.vtt,github_raw
119,Ahaa! - Der Weg vom Wein von der Rebe in die Flasche,https://www.bauertothepeople.at/,e4e05454e2b04292976e51d2987c97e8,2023-05-24T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/119.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/119.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/119.vtt,github_raw
120,B2P072 Mit Hut und Sti(e)l – Manuel Bornbaum,https://www.bauertothepeople.at/,3c8de2bd3aae4ec8bf7561bc39e5001a,2023-05-28T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/120.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/120.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/120.vtt,github_raw
121,"B2P Interview | Die ""Kleine Stadt Farm"" in Wien 22.",https://www.bauertothepeople.at/,0a93adec1a1943e9a2621f60dd57a0d9,2023-05-31T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/121.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/121.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/121.vtt,github_raw
122,B2P073 Johannes Rauch – Der geduldige Ungeduldige,https://www.bauertothepeople.at/,6bcebf16d7004ed7b9bc3847eb7dc856,2023-06-04T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/122.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/122.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/122.vtt,github_raw
123,B2P Interview | Bundesminister Johannes Rauch,https://www.bauertothepeople.at/,8987f0cde2134207a6b7b98dad1f6a35,2023-06-07T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/123.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/123.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/123.vtt,github_raw
124,B2P074 Slow to the Future – Schneckenbauer Andreas Gugugmuck,https://www.bauertothepeople.at/,10cd843d78604341aeaf6af8eeb2f711,2023-06-11T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/124.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/124.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/124.vtt,github_raw
125,B2P-Live | Wo sind die Bauern am Markt?,https://www.bauertothepeople.at/,4fd565322f5a4529934c51373b1f89b0,2023-06-18T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/125.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/125.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/125.vtt,github_raw
126,"Ahaa! - Was ist ein ""Wiener Wein""?",https://www.bauertothepeople.at/,6c93b4fcab304be195a92bae0cf12348,2023-06-25T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/126.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/126.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/126.vtt,github_raw
127,Ahaa! - Woran erkenne ich guten Wein?,https://www.bauertothepeople.at/,0a42f14dabe342d183251330ce6548c8,2023-06-28T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/127.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/127.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/127.vtt,github_raw
128,Ahaa! - Wie geht Schweinehaltung in der Stadt?,https://www.bauertothepeople.at/,b2cad35bbca2423fb9789a5e50a604b1,2023-07-02T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/128.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/128.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/128.vtt,github_raw
129,"B2P075 Gemüse ""Out of the Box"" – Bio-Gemüsebauer Simon Vetter (Vetterhof)",https://www.bauertothepeople.at/,e8c807a6f2d14ff0854049bc8e18e585,2023-07-09T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/129.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/129.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/129.vtt,github_raw
130,"Ahaa! - Was bedeutet es, Gärtner zu sein?",https://www.bauertothepeople.at/,5e9eb94a044341ca9fd205416f22f60b,2023-07-16T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/130.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/130.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/130.vtt,github_raw
131,B2P076 Es kreucht und fleucht – Insektenzüchter Andreas Pollner,https://www.bauertothepeople.at/,bd1aee9919034848815fda883928389c,2023-07-23T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/131.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/131.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/131.vtt,github_raw
132,Die Folge 0 - Back to the Future,https://www.bauertothepeople.at/,b5845bcf07d243d18ea2954f7874c34b,2023-07-30T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/132.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/132.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/132.vtt,github_raw
133,B2P077 Das Eck vom Bergkäs – Christof Abbrederis (Alma),https://www.bauertothepeople.at/,ef23b7c55c6b4bebb4818eacb27d221e,2023-08-06T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/133.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/133.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/133.vtt,github_raw
134,B2P Interview | Kanada auf Brezeln - Die Hartmanns,https://www.bauertothepeople.at/,7b802eb884bd469eb584974153f56837,2023-08-13T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/134.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/134.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/134.vtt,github_raw
135,B2P078 Kanada: es kommt doch auf die Größe an,https://www.bauertothepeople.at/,be4647f890114077a5dfa5adf2868ae4,2023-08-20T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/135.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/135.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/135.vtt,github_raw
136,B2P Interview | Schweine im Klimawandel,https://www.bauertothepeople.at/,51ce0648d8e145c9804c8a6fcc8ade31,2023-08-23T13:00:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/136.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/136.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/136.vtt,github_raw
137,B2P Interview | Die Welt der Hutterer,https://www.bauertothepeople.at/,5229680115bd4aa7a7991ad5d1959e65,2023-08-27T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/137.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/137.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/137.vtt,github_raw
138,B2P Interview | Wirt zur Debatte über die Herkunftskennzeichnung,https://www.bauertothepeople.at/,d285dbd3fefb4dc983417c45750c4062,2023-08-30T17:00:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/138.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/138.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/138.vtt,github_raw
139,B2P Interview | Die neue Herkunftskennzeichnung - Wo sie wirklich gilt,https://www.bauertothepeople.at/,a0bf6b9d1802423898047b00554d3aea,2023-09-01T06:00:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/139.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/139.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/139.vtt,github_raw
140,B2P Interview | Schweizer Käse in Kanada - Die Hänis,https://www.bauertothepeople.at/,5163a3bee3ff4a0fad785e3f70ea0835,2023-09-03T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/140.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/140.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/140.vtt,github_raw
141,B2P079 People to be Bauer – Perspektive Landwirtschaft,https://www.bauertothepeople.at/,28593684e4dd48d3a188dcf370329ea3,2023-09-10T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/141.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/141.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/141.vtt,github_raw
142,B2P Interview | Inside Oktoberfest,https://www.bauertothepeople.at/,08c981d30c174672b3fab5767e38c41a,2023-09-17T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/142.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/142.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/142.vtt,github_raw
143,B2P080 Paul Ivic - Vom Geschmack der Kindheit,https://www.bauertothepeople.at/,d46f42d286604c36b361ac329c47628e,2023-09-24T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/143.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/143.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/143.vtt,github_raw
144,B2P081 Josef Pfabigan - Auf zwei Beinen für Vier Pfoten,https://www.bauertothepeople.at/,edd9c377871d4e55a1152a149176dbac,2023-10-01T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/144.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/144.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/144.vtt,github_raw
145,B2P Interview | Vom Schlachten und Tierwohl,https://www.bauertothepeople.at/,eecbc8c418c14aaf932f9e42bc9ecfc2,2023-10-08T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/145.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/145.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/145.vtt,github_raw
146,B2P082 Manfred Huber (Sonnberg Biofleisch) – Vom Textilkaufmann zum Bio-Fleischer,https://www.bauertothepeople.at/,14863d48d69a458abba12600de87bc3c,2023-10-15T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/146.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/146.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/146.vtt,github_raw
147,Ahaa! - Was ist Wald?,https://www.bauertothepeople.at/,723c67be07c44439bf61f09a0925dad8,2023-10-18T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/147.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/147.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/147.vtt,github_raw
